timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621292570550,256,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-44,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,253,0,86
1621292571560,244,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-45,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,240,0,77
1621292572562,259,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-46,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,256,0,91
1621292573548,176,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-47,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,172,0,67
1621292574548,182,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-48,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,178,0,72
1621292575547,256,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-49,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,252,0,80
1621292576546,265,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-50,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,255,0,79
1621292577546,262,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-51,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,256,0,77
1621292578545,264,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-52,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,255,0,79
1621292579544,261,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-53,text,true,,29891,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,257,0,86
