timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624973309343,3670,Kegiatan,200,OK,Thread Group 1-31,text,true,,29457,2425,6,6,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,3566,0,834
1624973309955,3140,Kegiatan,200,OK,Thread Group 1-32,text,true,,29457,2425,5,5,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,3140,0,1489
1624973310506,3116,Login,200,OK,Thread Group 1-34,text,true,,3375,651,5,5,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,3116,0,2402
1624973311507,2518,Login,200,OK,Thread Group 1-35,text,true,,3375,651,5,5,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,2518,0,2289
1624973312507,1518,Login,200,OK,Thread Group 1-36,text,true,,3375,651,5,5,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1518,0,1290
1624973310820,3323,Kegiatan,200,OK,Thread Group 1-33,text,true,,29457,2425,5,5,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,3322,0,2329
1624973313507,879,Login,200,OK,Thread Group 1-37,text,true,,3375,651,4,4,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,878,0,582
1624973313624,978,Kegiatan,200,OK,Thread Group 1-34,text,true,,29457,2425,5,5,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,978,0,465
1624973314027,2019,Kegiatan,200,OK,Thread Group 1-36,text,true,,29457,2425,5,5,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,2019,0,574
1624973314027,2033,Kegiatan,200,OK,Thread Group 1-35,text,true,,29457,2425,4,4,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,2019,0,574
1624973314506,1807,Login,200,OK,Thread Group 1-38,text,true,,3375,651,3,3,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1781,0,1493
1624973314387,2040,Kegiatan,200,OK,Thread Group 1-37,text,true,,29457,2425,3,3,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,2039,0,1611
1624973315507,938,Login,200,OK,Thread Group 1-39,text,true,,3375,651,2,2,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,933,0,806
1624973316506,1109,Login,200,OK,Thread Group 1-40,text,true,,3375,651,4,4,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1109,0,492
1624973316314,1302,Kegiatan,200,OK,Thread Group 1-38,text,true,,29457,2425,4,4,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1301,0,162
1624973316446,2070,Kegiatan,200,OK,Thread Group 1-39,text,true,,29457,2425,3,3,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,2069,0,552
1624973317542,1165,Login,200,OK,Thread Group 1-41,text,true,,3375,651,3,3,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1165,0,1074
1624973318522,207,Login,200,OK,Thread Group 1-42,text,true,,3375,651,3,3,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,203,0,114
1624973317617,1182,Kegiatan,200,OK,Thread Group 1-40,text,true,,29457,2425,3,3,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1175,0,1021
1624973318708,476,Kegiatan,200,OK,Thread Group 1-41,text,true,,29457,2425,2,2,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,475,0,102
1624973318731,482,Kegiatan,200,OK,Thread Group 1-42,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,452,0,91
1624973319522,3423,Login,200,OK,Thread Group 1-43,text,true,,3375,651,4,4,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,3423,0,2192
1624973320522,3042,Login,200,OK,Thread Group 1-44,text,true,,3375,651,5,5,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,3042,0,2256
1624973322522,2429,Login,200,OK,Thread Group 1-46,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,2429,0,2313
1624973321527,3427,Login,200,OK,Thread Group 1-45,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,3427,0,3304
1624973324554,583,Login,200,OK,Thread Group 1-48,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,557,0,473
1624973323506,1669,Login,200,OK,Thread Group 1-47,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1669,0,1521
1624973322947,2431,Kegiatan,200,OK,Thread Group 1-43,text,true,,29457,2425,6,6,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,2431,0,2000
1624973323566,1883,Kegiatan,200,OK,Thread Group 1-44,text,true,,29457,2425,5,5,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,1878,0,1477
1624973325555,175,Login,200,OK,Thread Group 1-49,text,true,,3375,651,5,5,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,174,0,87
