timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624282370929,372,CalonPeserta,200,OK,Thread Group 1-40,text,true,,75091,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,326,0,83
1624282371786,172,Login,200,OK,Thread Group 1-41,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,171,0,85
1624282371958,411,CalonPeserta,200,OK,Thread Group 1-41,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,378,0,90
1624282372781,138,Login,200,OK,Thread Group 1-42,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,137,0,46
1624282372921,379,CalonPeserta,200,OK,Thread Group 1-42,text,true,,75091,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,334,0,80
1624282373783,130,Login,200,OK,Thread Group 1-43,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,128,0,44
1624282373914,369,CalonPeserta,200,OK,Thread Group 1-43,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,338,0,74
1624282374781,137,Login,200,OK,Thread Group 1-44,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,136,0,42
1624282374919,499,CalonPeserta,200,OK,Thread Group 1-44,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,388,0,75
1624282375780,124,Login,200,OK,Thread Group 1-45,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,124,0,39
1624282375906,428,CalonPeserta,200,OK,Thread Group 1-45,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,346,0,69
1624282376781,155,Login,200,OK,Thread Group 1-46,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,154,0,61
1624282376938,442,CalonPeserta,200,OK,Thread Group 1-46,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,345,0,82
1624282377776,136,Login,200,OK,Thread Group 1-47,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,134,0,50
1624282377914,432,CalonPeserta,200,OK,Thread Group 1-47,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,339,0,77
1624282378778,133,Login,200,OK,Thread Group 1-48,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,132,0,46
